,Month,Habitat_type_classLV2,HABITAT_CD,Year,Depth,SST,NPP,Depth_Sbrocco,Deepwater,FSA,Marina_slips_10km,Marina_slips_25km,Population_50km,Recreational_fishermen_50km,SG_permits_50km,SG_charter_permits_25km,Commercial_pounds_landed,impact,transformed_right_Diversity_index,transformed_right_Wave_exposure,transformed_Total_gravity,transformed_Tourist_fishing,transformed_Nursery_mangroves,transformed_Coral_area_UFRTM_20km,transformed_Pop_per_area_reef_20km,transformed_Reef_complexity,transformed_Coral_cover
710,6.0,4.0,19.0,-0.949374740946734,-0.6321336180006354,0.7086102516489441,-0.8923797034674221,0.1386265889082412,-0.6738142002567464,-0.721734405523877,-0.5861451409726149,0.18633490113577691,-0.5159179473147676,-0.41830773355836576,-0.06289324709120236,-0.4808656155912213,-0.8108341119035617,0.0011744467675576414,-0.5139457445676466,-0.8169944658158801,-0.0680023960719784,0.57527994060249,0.45185997165604536,-0.21135980268963722,0.18307605067306956,0.10622029286731995,0.5342427327898954
711,6.0,2.0,9.0,-0.949374740946734,0.8688551570726082,0.7110500829663524,-0.8925337794781874,0.1386265889082412,-0.6213774330393831,-0.7382504819145194,-0.5861451409726149,0.18633490113577691,-0.5159179473147676,-0.41830773355836576,-0.06289324709120236,-0.4808656155912213,-0.8108341119035617,-0.0007644967255675667,-0.41088703417611316,-0.8081722408869646,-0.0680023960719784,0.5780941939775207,0.4619652029527763,-0.20762737919442306,0.18267182329543866,0.33915474985265126,0.22807772926587308
712,7.0,1.0,8.0,-0.949374740946734,-1.3094035629854281,0.6923989556429231,-0.21668128752061466,1.2893534310814783,0.5693096052976097,-0.9009213141854769,-0.5861451409726149,0.1064102060119121,-0.44802457854418454,-0.27806181005380465,0.298978443631875,-0.4808656155912213,-0.8108341119035617,-0.06872212398440337,-1.3379822736308529,-0.06280034759765425,0.13358077389954154,0.6061682533641713,0.60088737778264,-0.09441216832202746,0.17513895472085775,-0.27876904025343613,0.5887554222694985
713,7.0,4.0,19.0,-0.949374740946734,1.8109230246057424,0.7447195064198565,-0.9064526569154288,-1.6513929433612387,-0.7262509561652021,-0.7918061982875936,-0.5861451409726149,0.17514544381843583,-0.5183545430652926,-0.41830773355836576,-0.022685281455304882,-0.4808656155912213,-0.8108341119035617,-0.023369666013624776,0.2608029717309183,-0.7979581884881701,-0.0680023960719784,0.5815895235093408,0.4020981445982386,-0.2137561961546984,0.17387189426578112,0.9232341163026166,0.06063416874119595
714,7.0,5.0,16.0,-0.949374740946734,-0.42692274664975677,0.7498159166121814,-0.9032261043087376,0.010768050888992643,-0.5318623027437605,-0.8695491360049759,-0.5861451409726149,0.12719062674411696,-0.5080427025060228,-0.37375403893555753,-0.022685281455304882,-0.4808656155912213,-0.8108341119035617,-0.0380148383575881,-0.9016696848128586,-0.7694873355003897,-0.0680023960719784,-1.406400114164138,0.448675466545774,-0.20498397528256762,0.17318979441935037,1.714971081787766,0.08763286998485151
715,7.0,7.0,18.0,-0.949374740946734,0.5017564270684819,0.7702020903672526,-0.5004122171676988,0.010768050888992643,-0.374552023820721,-1.144998782250335,-0.5861451409726149,-0.14135634887206883,-0.47087230275154457,-0.3198476398804063,0.298978443631875,-0.4808656155912213,-0.8108341119035617,-0.06806503807099396,-0.4464827846015335,-0.07103137431322122,-0.0680023960719784,0.6008239242906365,0.3575306824195867,-0.17257284985223154,0.13590418344453745,-1.3729529043289246,0.017579405956397686
716,7.0,0.0,2.0,-0.949374740946734,-0.48904977633200225,0.808805363344952,-0.0027427321655839536,0.26648512692748977,-0.21615028136122444,-1.00119153902819,-0.5861451409726149,-0.2404629708256612,-0.45147872798947325,-0.25895461436386286,-0.022685281455304882,-0.4808656155912213,-0.8108341119035617,-0.08260703218449808,-1.3212022312039409,0.01478601608664318,0.13358077389954154,0.5990541729109148,0.3803071309399464,-0.18399797122137504,0.11013345757486553,0.692551458539447,0.4629953934950573
717,8.0,2.0,9.0,-0.949374740946734,-1.1131783697855253,0.8179139129562629,0.20188768204964339,1.033636355042981,-0.14835513277088605,-0.9151905631154867,-0.5861451409726149,-0.2836223061925482,-0.424589804128307,-0.24355278606239109,-0.022685281455304882,-0.4808656155912213,-0.8108341119035617,-0.07590701314073302,-0.5897561022810112,0.02209419237738761,0.13358077389954154,0.6032740432023738,0.440849053426779,-0.20896639053112728,0.08432708752147688,-0.7543791098466042,0.1498503099984094
718,9.0,2.0,9.0,-0.949374740946734,-1.2127244927512923,0.8343419565197923,0.9634064631297621,1.4172119691007268,0.3553838857124198,-0.9256954287714404,-0.5861451409726149,-0.4826347970509716,-0.38443354555464476,-0.15176681798173614,0.057730649816490086,-0.4808656155912213,-0.8108341119035617,-0.0992775628912573,-0.2469247503878996,0.19954917035277467,0.13358077389954154,0.6187274452100688,0.5448372608416224,-0.2258153169221095,0.0485679893305457,-0.07345597537726307,0.6609743984111025
719,7.0,0.0,18.0,-0.949374740946734,0.31432600572636327,0.8205706694931076,-0.14803100434051972,-0.8842417152457472,-0.42062712311187783,-1.0205413362037008,-0.5861451409726149,-0.2404629708256612,-0.45662790056556196,-0.29741454213695834,-0.022685281455304882,-0.4808656155912213,-0.8108341119035617,-0.0836189130853949,0.3874659323207488,-0.3588928119772424,0.13358077389954154,0.5972737113494176,0.24340275523021823,-0.19549134857440822,0.06937898332324868,-0.5597688074599582,-0.03831670970457293
720,9.0,5.0,16.0,-0.949374740946734,-1.3149255877763746,0.6507052533514341,1.0561801036888245,1.1614948930622297,1.082045291769583,-0.6314828786170004,0.06004848120009403,-0.3715394708287995,-0.22164249842167266,0.06687217942828709,0.09793861545238756,-0.4808656155912213,-0.8108341119035617,-0.1435788762739528,-0.6415373585874832,0.17582509040456676,0.17712667844533714,0.6920799882508951,0.7000585341496702,-0.299868769943331,-0.07939962968048654,-0.9818611239529168,0.3990741869450312
721,8.0,0.0,18.0,-0.949374740946734,-0.588144148640947,0.8315768262041902,0.1311631453680732,0.5222022029659869,-0.2966686755551849,-0.9327797207826761,-0.5861451409726149,-0.36434624826765166,-0.43064789237206597,-0.24355278606239109,-0.022685281455304882,-0.4808656155912213,-0.8108341119035617,-0.06593650147773886,-0.32179123943747173,-0.2187597935272469,0.13358077389954154,0.6026559745234522,0.38675446834324917,-0.21737240849767242,0.06746591944169185,0.8334874601386303,0.3705294133014956
722,7.0,4.0,8.0,-0.949374740946734,-0.560847910974827,0.854511205055427,0.2574680488837615,1.033636355042981,-0.3030303432218427,-1.0000177725293307,-0.5861451409726149,-0.45466115375761895,-0.41575638541600485,-0.21701253410521726,-0.022685281455304882,-0.4808656155912213,-0.8108341119035617,-0.0992775628912573,-0.8417935239041037,-0.48110831081268873,0.13358077389954154,-1.406400114164138,0.40866728761846666,-0.23914880575056968,0.05061271463035253,1.1243845087186526,0.6199218808733841
723,7.0,4.0,19.0,-0.949374740946734,-1.1828571993213837,0.6602476534016244,0.7609215627287621,1.1614948930622297,1.1419352128449551,-0.8146772544127151,0.06004848120009403,-0.38272892814614057,-0.06505528992905699,0.2235020768071674,0.2587704779959775,-0.4808656155912213,-0.8108341119035617,-0.16259855558199318,-2.113286229489271,-0.14077651593287482,0.17712667844533714,0.7275098417669825,0.7442087550139428,-0.3822191905980884,-0.10158082811572462,-0.05985403253484225,0.39861958747342874
724,8.0,5.0,16.0,-0.949374740946734,-0.6351098802459282,0.8914879830421636,0.18315160620809917,0.39434366494673834,-0.5255006574724477,-1.0831850478067782,-0.5861451409726149,-0.4826347970509716,-0.4216208145679885,-0.20192320666783334,-0.022685281455304882,-0.4808656155912213,-0.8108341119035617,-0.0992775628912573,0.9298274571230927,-0.46933048291214297,0.13358077389954154,-1.406400114164138,0.32689161994726745,-0.2640932313197716,0.03341362014899598,1.223038395005549,0.26465187227081377
725,8.0,0.0,18.0,-0.949374740946734,-0.44499823663456956,0.922392276180072,0.3331234161319924,1.1614948930622297,-0.44498221833948365,-1.1113797462774269,-0.5861451409726149,-0.4826347970509716,-0.3939471327844017,-0.19212407242965057,-0.022685281455304882,-0.4808656155912213,-0.8108341119035617,-0.0992775628912573,-0.1990762843531525,-0.17919231762372623,0.13358077389954154,-1.406400114164138,0.3891519374269022,-0.27610976258563263,0.008942860701035686,1.6553506525221997,0.23684136042990347
726,7.0,3.0,8.0,-0.949374740946734,-0.0029997746986615945,0.9720560704201607,0.33601273387614355,0.39434366494673834,-0.5498557526258967,-1.0342236918094745,-0.5861451409726149,-0.5186009098567108,-0.3878283152087271,-0.1654945345113088,0.0175226841805926,-0.4808656155912213,-0.8108341119035617,-0.2409770738987105,0.5957125545493769,-0.22585648323050952,0.13358077389954154,0.6123420993562556,0.38338531217229305,-0.2870057968748019,-0.060775674194014626,-0.6672201353010494,0.1647031246417683
727,9.0,0.0,2.0,-0.949374740946734,-1.0655553482708384,0.9273803125936395,0.2694786898157919,0.9057778170237326,-0.4756989812337473,-0.9419684213020241,-0.5861451409726149,-0.5186009098567108,-0.3429803783594071,-0.13466855641807327,0.057730649816490086,-0.4808656155912213,-0.8108341119035617,-0.19932544837701657,1.0220147213404698,-0.5323698322740554,0.13358077389954154,0.6270781597183046,0.4360453289646955,-0.30760789646678,-0.09907844729775911,0.1539966078182531,-1.027451527130271
728,9.0,3.0,19.0,-0.949374740946734,-0.49677220099049,0.8959879821274794,-0.11374938919195852,-0.11709048713025592,-0.6213774330393831,-0.9186111570749785,-0.5861451409726149,-0.6025218397367689,-0.3070360363392694,-0.06734694169743721,0.057730649816490086,-0.4808656155912213,-0.8108341119035617,-0.25347997192877997,1.5434097357661418,-0.28060158407460084,0.13358077389954154,0.6488057055862848,0.44092034718434087,-0.33843602377481996,-0.12627215395444125,-0.6223175575490227,-0.37286289610994633
729,6.0,4.0,19.0,-0.949374740946734,-1.2364228410231026,0.8584691575850407,-0.08214870420387262,1.1614948930622297,0.5254174325602696,-0.8886558089386214,-0.045692293337258355,-0.5801429251020866,0.10155698172211594,0.387207886608608,0.41960234053956746,-0.4808656155912213,-0.8108341119035617,-0.033359871467914845,-0.7596647023926197,-0.40120940423324125,0.17712667844533714,0.8135011019100156,0.7246098091378191,-0.6044489740648891,-0.08021894904848323,-0.45273778009797955,0.2518372175618913
730,6.0,3.0,19.0,-0.949374740946734,0.5433468379477031,0.9150185953384748,-0.16817110177451636,-0.11709048713025592,-0.7262509561652021,-0.9419684213020241,-0.5861451409726149,-0.6025218397367689,-0.3070360363392694,-0.06734694169743721,0.057730649816490086,-0.4808656155912213,-0.8108341119035617,-0.37780136679059034,0.6948575091655779,-0.38785199284815913,0.13358077389954154,0.6432480667554844,0.3844053396790054,-0.341747781230181,-0.12591358733228233,0.03235746220016365,-0.36943252192867293
731,6.0,3.0,2.0,-0.949374740946734,-0.12223635543174324,0.9121992781335004,-0.3637372010520667,0.5222022029659869,-0.47942555810713405,-1.1210546448238923,-0.5391492411782361,-0.6752533122994858,-0.1844795211410952,0.07314451820033574,0.09793861545238756,-0.4808656155912213,-0.8108341119035617,-0.8244456486352829,-0.16634671323904934,-0.8700386567864016,-0.023362085604942177,0.7055678053935411,0.523796638364197,-0.48916759591979003,-0.11211062924475797,-1.3739484313356842,-0.36943252192867293
732,6.0,3.0,2.0,-0.949374740946734,-0.0421817993907731,0.9632184552557368,-0.6449930864540182,0.26648512692748977,-0.5165039212224718,-1.2028050521362843,-0.5391492411782361,-0.5801429251020866,-0.1569536140651697,0.09528743656998791,0.09793861545238756,-0.4808656155912213,-0.8108341119035617,-0.2409770738987105,0.051409255638564334,-0.3358479837358999,-0.023362085604942177,0.7119651553252117,0.4965023458096108,-0.5499959328434896,-0.10552448499365717,-0.28115223158428265,0.8850428376219694
733,9.0,3.0,2.0,-0.949374740946734,-1.3855403800805899,0.8453482908928093,-1.215518562373951,1.4172119691007268,0.5407758141927933,-0.4245457156320479,-0.5861451409726149,-0.5721504555897002,0.49831452776350443,0.7126998580463781,0.298978443631875,-0.9530347458366565,-0.8108341119035617,0.5383702366422827,0.2753753009278143,0.15015195600246725,-0.03147704966283485,0.9153183173273219,0.7160309243411794,-0.9081395228369947,-0.045367308385140026,-0.240076455104417,0.016578160068493338
734,9.0,4.0,19.0,-0.949374740946734,-1.329942132111518,0.8786924153481259,-1.194806841930261,1.4172119691007268,0.48197742406238375,-0.3804218240201866,-0.5861451409726149,-0.5721504555897002,0.5276434212269687,0.7554678334458272,0.298978443631875,-0.9530347458366565,-0.8108341119035617,0.528869861978619,0.9523179913320233,0.11026802609759852,-0.03147704966283485,0.9187661498611263,0.7010288819636912,-0.9447216999168888,-0.04251054680604631,-0.3851709558952719,0.9287364627829776
735,9.0,4.0,19.0,-0.949374740946734,-0.7151509644751647,1.009466521183842,-1.3143056127998072,1.033636355042981,-0.42326221390514884,-0.7687927232925322,-0.5861451409726149,-0.5801429251020866,0.20995074194721633,0.4654000671014422,0.09793861545238756,-0.9530347458366565,-0.8108341119035617,-0.2409770738987105,0.2588195267145934,-0.46234615578106475,-0.023362085604942177,0.8596939380259323,0.5897842085816015,-0.8043883942817868,-0.0781152563474067,0.10063732419092346,0.807634542334053
736,9.0,4.0,19.0,-0.949374740946734,0.43496909925218175,1.0710041730127782,-1.2563671067517281,-0.8842417152457472,-0.7352476811062703,-0.5110328593474486,-0.5861451409726149,-0.5801429251020866,0.34981579151169273,0.5801102057119689,0.057730649816490086,-0.9530347458366565,-0.8108341119035617,0.5263189043188053,0.19262961839998144,0.04936341618505646,-0.03147704966283485,0.8923432911989305,0.5075152105100912,-0.9305620514084693,-0.06842638544917296,0.3999729941102729,0.11189659031059179
737,9.0,3.0,2.0,-0.949374740946734,-1.058541067747587,1.1434396077740396,-1.2209010292726998,0.26648512692748977,-0.5869341383219714,-0.3575507677299044,-0.5861451409726149,-0.5801429251020866,0.4449860770973474,0.6629898991661206,0.17835454672418255,-0.9530347458366565,-0.8108341119035617,0.5383702366422827,0.4533680010899041,0.1727571788785179,-0.03147704966283485,0.9103052562661137,0.5695887361689322,-1.0197011749043112,-0.058774281249270914,-0.14726066075347127,-0.36943252192867293
738,9.0,4.0,19.0,-0.949374740946734,-1.3231549961473132,1.168163042284369,-1.2144660283376856,0.26648512692748977,-0.630374169289359,-0.33419350375060003,-0.5861451409726149,-0.5801429251020866,0.4449860770973474,0.6629898991661206,0.21856251236008004,-0.9530347458366565,-0.8108341119035617,0.532363522853668,0.8280317990589969,0.10226006170199609,-0.03147704966283485,0.9113011579631487,0.5587504972898617,-1.039930710225323,-0.05658378152322268,-0.3345433167658944,-0.17604482262997823
739,9.0,4.0,18.0,-0.949374740946734,-0.7460901947645069,1.067371519481352,-1.093435737882114,1.033636355042981,-0.3273854384494485,-0.08161487343849057,-0.5861451409726149,-0.5721504555897002,0.6107069771100702,0.8332582271134057,0.41960234053956746,-0.9530347458366565,-0.8108341119035617,0.5406374715422636,0.17813702212073879,0.3839238929587263,-0.03147704966283485,0.9368922946875005,0.49105574352952597,-1.0717279930463595,-0.07515045104735102,-1.1229342282373782,-0.36943252192867293
740,9.0,4.0,2.0,-0.949374740946734,-1.1359988443474842,1.2054107547179862,-1.1511425518292344,0.9057778170237326,-0.5498557526258967,-0.1422548411932529,-0.5861451409726149,-0.5721504555897002,0.5770433588885407,0.7824991581894248,0.37939437490366995,-0.9530347458366565,-0.8108341119035617,0.5515650588692206,0.5887596792322961,0.36440629409801767,-0.03147704966283485,0.9295720106323703,0.4822651227200522,-1.0714783090184454,-0.06956549240159526,-0.6886844578555219,-0.36943252192867293
741,9.0,7.0,19.0,-0.949374740946734,1.0648971273632044,1.2648880611170803,-1.1922445510553907,-2.0349685574189844,-0.756967696589964,-0.23934759640091988,-0.5861451409726149,-0.5801429251020866,0.46992828848544116,0.6833470983124138,0.21856251236008004,-0.9530347458366565,-0.8108341119035617,0.5383702366422827,0.49721390790274744,0.15674700442795841,-0.03147704966283485,0.9150433896299798,0.4964227638092388,-1.0696316536724542,-0.06299276353671339,0.5687814552255981,0.32031934254710676
742,9.0,3.0,2.0,-0.949374740946734,-0.5218970826164857,0.9986229251408892,-0.9917886444065906,0.6500607409852355,-0.6457325281928323,0.07504470837661474,-0.5861451409726149,-0.5721504555897002,0.6325472691779858,0.8535931047694069,0.41960234053956746,-0.9530347458366565,-0.8108341119035617,0.550981313149647,0.8542026724995405,0.3921910679606664,-0.03147704966283485,0.9411119224766245,0.33714970684676315,-1.1104184667293309,-0.29595885808762135,0.8025981566011043,-0.5123677197042584
743,8.0,2.0,2.0,-0.949374740946734,-0.7148975027978688,0.8690416415191847,-0.41442044231463676,1.033636355042981,0.4512606611681202,-1.1319032997944103,1.9516334479238422,1.9023181054451543,1.942151020205252,2.0807393550617435,0.5804342030831574,-0.5424528934493216,-0.8108341119035617,1.4213956154453258,-0.8359296296618529,0.059158765607026854,2.170842242550337,1.0336535307396926,0.6512826384286549,0.17097345246537665,1.1798478234555858,-1.3681984277966914,-0.7000289258464932
744,9.0,4.0,19.0,-0.949374740946734,-1.0664026353627283,0.990869758411726,-0.5421979310582387,1.1614948930622297,-0.43862059553767263,0.6969882905489632,-0.5861451409726149,-0.6624653610796675,0.9269974835929267,1.1015402189328105,0.7412660656267474,-0.9530347458366565,-0.8108341119035617,0.33294332157776624,0.7753095722408837,-0.47667716649143094,0.1903296331669087,0.9684711987595804,0.3312471775055154,-1.3592050450400652,-1.776666399799199,-1.912822557030179,-0.7000289258464932
745,9.0,3.0,9.0,-0.949374740946734,-0.5895563356962795,1.0199306313392287,-0.3910516736814691,0.777919279004484,-0.40154220984159794,0.8392778371333588,-0.5861451409726149,-0.34436507448668546,1.0746797477156507,1.2060940794604826,0.7412660656267474,-0.9325056532172897,-0.8108341119035617,0.6925726456798056,-0.07345163114493956,-0.15916648771722663,0.1903296331669087,0.9787986403133495,0.35641753245446345,-1.251078571989957,0.29974104179869987,0.8908224637846218,0.29437562388198063
746,9.0,0.0,18.0,-0.949374740946734,0.04588257205685014,1.0765344336439762,-0.42235094739460827,0.1386265889082412,-0.6610909097141209,0.86488194897065,-0.5861451409726149,-0.34436507448668546,1.0287784943427722,1.180848473940244,0.7412660656267474,-0.9325056532172897,-0.8108341119035617,0.6874831259120291,-0.5332354306847438,-0.3319371641343862,0.1903296331669087,0.9769731900725185,0.33549587498027084,-1.2736314814608152,-0.14605982376850865,-0.6249052625390207,-0.5166167471516153
747,9.0,7.0,18.0,-0.949374740946734,-0.47313661600207607,0.6017462439971054,-0.07855448650163177,0.9057778170237326,-0.4756989812337473,0.2950773134934914,-0.5861451409726149,0.9552104682273564,1.2803625724399057,1.3772552670194471,0.8618899625344397,-0.7066856344042556,-0.8108341119035617,1.4766798061111293,0.6052629878002435,0.7551312315831705,0.5280900834682987,0.994152081333934,0.29654930236787386,-1.0335555004122055,0.41352412098153424,0.47199536044543805,0.6364910897045407
748,9.0,3.0,9.0,-0.949374740946734,-0.646509577828219,0.9364346753155718,-0.10268939989695526,0.1386265889082412,-0.4756989812337473,-0.9071756289298375,0.8785604026188588,1.54425547129024,1.7193668156135624,1.8987522447111647,0.5000182718113624,-0.6245692639267886,-0.8108341119035617,1.2635383223863088,0.1820434488620817,0.3597783098505795,1.1173530427077718,1.0211022168048798,0.5717949354051433,-0.011113732328763871,1.118873033962127,-0.6845721527139947,0.29359316562326443
749,8.0,0.0,18.0,-0.949374740946734,1.1458242318976535,1.1003361580491025,-0.4130838294502169,-3.1856953995922215,-0.883561223890569,0.8312630237628081,-0.5861451409726149,-0.34436507448668546,1.0164639353709966,1.1665627201533717,0.7412660656267474,-0.9325056532172897,-0.8108341119035617,0.7262404250779322,1.0364405502619267,-0.4277815018064362,0.1903296331669087,0.9768675255135881,0.3249871558472755,-1.2737978868468285,-0.5526990341855318,0.37955295324239896,0.09964371185188697
750,8.0,7.0,18.0,-0.949374740946734,-0.5808857282204302,0.6231625016361367,-0.12124636221821027,0.777919279004484,-0.6240125240180462,0.3557172812482536,-0.5861451409726149,0.8265317090779342,1.2492961453133005,1.3471212551252632,0.8618899625344397,-0.7272147270236223,-0.8108341119035617,1.484422854250868,0.1326301738333458,0.49653087995446654,0.5280900834682987,0.9915118038201377,0.29677542587523786,-1.0569031255362002,0.3943510671860611,0.8724235645675459,0.15385387169076656
751,9.0,7.0,2.0,-0.949374740946734,-0.9560968069730094,0.7073090556561814,-0.008981285871324638,1.033636355042981,-0.5869341383219714,0.15752436456054628,-0.5861451409726149,1.099074919450313,1.3123271189085073,1.4266973680162007,0.3391864092677725,-0.7066856344042556,-0.8108341119035617,1.417984913656735,0.21646692913105167,0.7789156753253241,0.5280900834682987,0.9984979534739689,0.2538776752926124,-0.9973264710997302,0.4255673364528816,-2.1014541280214387,-0.7000289258464932
752,9.0,3.0,2.0,-0.949374740946734,-0.4184610715678229,0.933669544999976,-0.04513146235278251,0.26648512692748977,-0.5498557526258967,-0.8396944730909308,0.7786941155558037,1.5250735444605126,1.6876269676730487,1.8672566219091695,0.5000182718113624,-0.6245692639267886,-0.8108341119035617,1.3593938739501739,0.7360159098877376,-0.2933646738693529,1.1173530427077718,1.0200898159853165,0.5407397011039587,-0.0684457934479234,1.1177561958850661,0.6926598499714022,0.42192880531415683
753,8.0,7.0,2.0,-0.949374740946734,0.5880892297996533,0.705194523336967,-0.14675101475715943,-1.1399587912842444,-0.7352476811062703,0.38674573089335146,-0.5861451409726149,0.8265317090779342,1.2109826845780995,1.3223444009011565,0.8216819968985423,-0.8709183753591895,-0.8108341119035617,1.484422854250868,0.16463989294086176,0.2628888801795767,0.5280900834682987,0.9898030534185763,0.2932517719466423,-1.0938785834594005,0.3835100992224347,-0.5608265582064538,-0.18076977176588294
754,9.0,3.0,2.0,-0.949374740946734,-1.0892098063975268,0.7298637709579113,0.0049036947173294945,-0.5006661011880016,-0.6240125240180462,0.12932969623173715,-0.5861451409726149,1.099074919450313,1.3352092564039528,1.4266973680162007,0.3391864092677725,-0.7066856344042556,-0.8108341119035617,1.4081776006962452,-0.2825803159159046,0.7478001515015866,0.5280900834682987,0.9988220795756175,0.24324827385543604,-0.9868331621997165,0.4334114062818369,-0.9067018213286171,-0.36943252192867293
755,8.0,4.0,19.0,-0.949374740946734,0.642751345312124,0.7000437485933354,-0.13684813920604738,-1.1399587912842444,-0.772326066802345,0.36680901983108927,-0.5861451409726149,0.8265317090779342,1.2109826845780995,1.3471212551252632,0.8216819968985423,-0.8709183753591895,-0.8108341119035617,1.484422854250868,-0.05928709367582313,0.3315361354779822,0.5280900834682987,0.9903297594636493,0.28669712516198154,-1.0864163563837639,0.3827018868910656,-0.6919860371269498,0.015385389313056996
756,9.0,0.0,2.0,-0.949374740946734,0.0030595414040678033,0.776220210664774,0.018492463007757455,-0.5006661011880016,-0.7352476811062703,0.09429384031426591,-0.5861451409726149,1.099074919450313,1.3352092564039528,1.4266973680162007,0.3391864092677725,-0.7888020048817225,-0.8108341119035617,1.4052378333937616,-0.5140207748121941,0.6551882217360356,0.5280900834682987,0.9991435155138771,0.2165221294608007,-0.9763017281357504,0.4322707698390466,-0.6264630214375898,0.07079664647343602
757,9.0,7.0,2.0,-0.949374740946734,0.15849787226800024,0.8405771796986845,0.26172556526386925,-0.7563831772264987,-0.7352476811062703,-0.3351241458424333,-0.5861451409726149,1.3884023157987038,1.4748037230562276,1.5846665548126004,0.54022623744726,-0.7272147270236223,-0.8108341119035617,1.4260759967772108,-0.19817919821037153,-0.6470880481223816,1.1173530427077718,1.0050109999130248,-2.0359448967788367,-0.46173157673189136,1.0086038297174644,0.22988000438936002,0.17802814492649885
758,9.0,2.0,9.0,-0.949374740946734,0.3687061845328589,1.0341357688047927,-0.34051981301456635,-1.0121002532649959,-0.7352476811062703,-1.1395744547815918,1.0959164391678609,1.8072077182477553,1.8380413769616202,1.984064980607143,0.54022623744726,-0.6040401713074218,-0.8108341119035617,1.417740731423831,-0.07196990913804466,0.331949752310731,2.170842242550337,1.0284423564866834,0.5804828793001117,0.13116834679538494,1.122615121580054,-0.9101706867640952,-0.17604482262997823
759,9.0,3.0,9.0,-0.949374740946734,0.04990247564683952,1.0209607152231825,-0.4320487088619533,-0.7563831772264987,-0.7352476811062703,-1.0501528950254937,1.22319700111097,1.8231926572725283,1.878931110910752,2.0306499308465225,0.54022623744726,-0.6040401713074218,-0.8108341119035617,1.421908364100521,0.04292891506297093,0.18026100609909973,2.170842242550337,1.0306316567072489,0.578229594453342,0.18362751061096397,1.1256260046949573,-0.6399377254015073,0.06045955645053176
760,9.0,2.0,9.0,-0.949374740946734,0.41317238225342523,0.9670138471172208,0.06484288287707847,-0.8842417152457472,-0.8464828381944943,-0.7335137228184219,-0.05352494330298816,1.4627322822638982,1.621382062878797,1.7892430133386712,0.5000182718113624,-0.6861565417848888,-0.8108341119035617,1.3969025680403822,0.9942994191907804,-0.36946623762021163,0.6907721652745359,1.0158682721389427,0.40412553151511804,-0.17294842265941832,1.085705275901326,0.23947248646805497,0.225483224340361
761,8.0,4.0,19.0,-0.949374740946734,1.2067543566588221,1.061299034632524,-0.29402937608136287,-1.1399587912842444,-0.8464828381944943,-1.178030937550321,0.9294726273961025,1.8072077182477553,1.8044276917463327,1.984064980607143,0.5000182718113624,-0.6040401713074218,-0.8108341119035617,1.417740731423831,-2.04127013516317,0.3029457664040307,0.9438801039440334,1.0268880653569405,0.5712189921527421,0.10596348608939854,1.1167426324133611,-0.2373085018266914,0.11762130481238102
762,9.0,0.0,19.0,-0.4449849408188605,1.7148500277526644,-0.1785607749381024,-0.1402728720342529,-1.0121002532649959,-0.5037806533347399,-0.7178276437616875,-0.5861451409726149,-0.7327990927886685,-0.6217732214657957,-0.6390226295655439,0.5804342030831574,-0.9530347458366565,1.6367327206507953,-0.6785785049511399,1.6945055506748505,1.2164783868963736,-0.7411055977407927,0.4835760311181175,0.46193166040201816,0.4684993197129959,-1.776666399799199,0.7679697621705196,0.14359878956343927
763,9.0,3.0,2.0,-0.4449849408188605,1.8311918346528007,-0.17400658896341417,-0.14128284299853508,-1.0121002532649959,-0.5498557526258967,-0.7508597965429721,-0.5861451409726149,-0.6784503001044404,-0.6217732214657957,-0.6390226295655439,0.5804342030831574,-0.9530347458366565,1.6367327206507953,-0.6785785049511399,1.0293633883947075,1.2756967949016826,-0.7411055977407927,0.4835760311181175,0.4564784636981313,0.4507459353891842,-1.776666399799199,0.33308777469308515,-0.09589477334889868
764,9.0,3.0,2.0,-0.4449849408188605,1.506811719324733,-0.17519941117742582,-0.11504902419245368,-1.267817329303493,-0.5498557526258967,-0.7969874317554072,-0.5861451409726149,-0.6784503001044404,-0.6217725466954411,-0.6389779865849599,0.5804342030831574,-0.9530347458366565,1.6367327206507953,-0.6785785049511399,0.9971504377306469,1.3915804985903706,-0.7411055977407927,0.4835760311181175,0.46566839633102347,0.45741139024030375,-1.776666399799199,0.5064077177908025,0.28837056582076137
765,9.0,3.0,19.0,-0.4449849408188605,1.2234578669682474,-0.07240172983395188,-0.4287420366034448,-2.9299783235537245,-0.883561223890569,-0.9750005740833085,-0.5861451409726149,-0.6784503001044404,-0.6217482549626748,-0.638799414662624,0.5804342030831574,-0.9530347458366565,1.6367327206507953,-0.6785785049511399,0.7162327970139488,1.0613332212917437,-0.6970532221146306,0.4835760311181175,0.3229208611096924,0.19668969873975933,-0.7583230296338073,0.3885857788168863,0.010879993820073475
766,9.0,7.0,19.0,-0.4449849408188605,-0.04192789867633772,-0.17031974854261564,-0.047880570548479086,0.39434366494673834,-0.36446382414552325,-1.0544034560944737,-0.5861451409726149,-0.49622199522202864,-0.6213818546601174,-0.6334199355022548,0.5804342030831574,-0.9530347458366565,1.6367327206507953,0.17995382644695954,-0.8213446439913222,1.4908315456690273,-0.6970532221146306,0.48359544318333836,0.4637627061500879,0.4906183097765901,0.16454965010246944,-0.2779553569525793,-0.25594084180423465
